"$dat_kawase┄┅‗20200715000000","","107.19","ref"
"$dat_kawase┄┅‗20200716000000","","106.86","ref"
"$dat_kawase┄┅‗20200717000000","","107.32","ref"
"$dat_kawase┄┅‗20200718000000","","106.99","ref"
"$dat_kawase┄┅‗20200719000000","","106.99","ref"
"$dat_kawase┄┅‗20200720000000","","106.99","ref"
"$dat_kawase┄┅‗20200721000000","","107.16","ref"
"$dat_kawase┄┅‗20200722000000","","106.81","ref"
"$dat_kawase┄┅‗20200723000000","","107.16","ref"
"$dat_kawase┄┅‗20200724000000","","106.51","ref"
"$dat_kawase┄┅‗20200725000000","","106.12","ref"
"$dat_kawase┄┅‗20200726000000","","106.12","ref"
"$dat_kawase┄┅‗20200727000000","","106.12","ref"
"$dat_kawase┄┅‗20200728000000","","105.32","ref"
"$dat_kawase┄┅‗20200729000000","","104.97","ref"
"$dat_kawase┄┅‗20200730000000","","105.02","ref"
"$dat_kawase┄┅‗20200731000000","","104.55","ref"
"$dat_kawase┄┅‗20200801000000","","105.88","ref"
"$dat_kawase┄┅‗20200802000000","","105.88","ref"
"$dat_kawase┄┅‗20200803000000","","105.88","ref"
"$dat_kawase┄┅‗20200804000000","","106.04","ref"
"$dat_kawase┄┅‗20200805000000","","105.62","ref"
"$dat_kawase┄┅‗20200806000000","","105.53","ref"
"$dat_kawase┄┅‗20200807000000","","105.58","ref"
"$dat_kawase┄┅‗20200808000000","","105.91","ref"
"$dat_kawase┄┅‗20200809000000","","105.91","ref"
"$dat_kawase┄┅‗20200810000000","","105.91","ref"
"$dat_kawase┄┅‗20200811000000","","106.1","ref"
"$dat_kawase┄┅‗20200812000000","","106.58","ref"
"$dat_kawase┄┅‗20200813000000","","106.75","ref"
"$dat_kawase┄┅‗20200814000000","","106.97","ref"
"$dat_kawase┄┅‗20200815000000","","106.59","ref"
"$dat_kawase┄┅‗20200816000000","","106.59","ref"
"$dat_kawase┄┅‗20200817000000","","106.59","ref"
"$dat_kawase┄┅‗20200818000000","","105.8","ref"
"$dat_kawase┄┅‗20200819000000","","105.24","ref"
"$dat_kawase┄┅‗20200820000000","","106.04","ref"
"$dat_kawase┄┅‗20200821000000","","105.64","ref"
"$dat_kawase┄┅‗20200822000000","","105.78","ref"
"$dat_kawase┄┅‗20200823000000","","105.78","ref"
"$dat_kawase┄┅‗20200824000000","","105.78","ref"
"$dat_kawase┄┅‗20200825000000","","106.02","ref"
"$dat_kawase┄┅‗20200826000000","","106.46","ref"
"$dat_kawase┄┅‗20200827000000","","105.89","ref"
"$dat_kawase┄┅‗20200828000000","","106.69","ref"
"$dat_kawase┄┅‗20200829000000","","105.34","ref"
"$dat_kawase┄┅‗20200830000000","","105.34","ref"
"$dat_kawase┄┅‗20200831000000","","105.34","ref"
"$dat_kawase┄┅‗20200901000000","","105.85","ref"
"$dat_kawase┄┅‗20200902000000","","105.95","ref"
"$dat_kawase┄┅‗20200903000000","","106.22","ref"
"$dat_kawase┄┅‗20200904000000","","106.16","ref"
"$dat_kawase┄┅‗20200905000000","","106.21","ref"
"$dat_kawase┄┅‗20200906000000","","106.21","ref"
"$dat_kawase┄┅‗20200907000000","","106.21","ref"
"$dat_kawase┄┅‗20200908000000","","106.29","ref"
"$dat_kawase┄┅‗20200909000000","","105.91","ref"
"$dat_kawase┄┅‗20200910000000","","106.23","ref"
"$dat_kawase┄┅‗20200911000000","","106.12","ref"
"$dat_kawase┄┅‗20200912000000","","106.14","ref"
"$dat_kawase┄┅‗20200913000000","","106.14","ref"
"$dat_kawase┄┅‗20200914000000","","106.14","ref"
"$dat_kawase┄┅‗20200915000000","","105.66","ref"
"$dat_kawase┄┅‗20200916000000","","105.36","ref"
"$dat_kawase┄┅‗20200917000000","","105.03","ref"
"$dat_kawase┄┅‗20200918000000","","104.74","ref"
"$dat_kawase┄┅‗20200919000000","","104.55","ref"
"$dat_kawase┄┅‗20200920000000","","104.55","ref"
"$dat_kawase┄┅‗20200921000000","","104.55","ref"
"$dat_kawase┄┅‗20200922000000","","104.66","ref"
"$dat_kawase┄┅‗20200923000000","","105.14","ref"
"$dat_kawase┄┅‗20200924000000","","105.38","ref"
"$dat_kawase┄┅‗20200925000000","","105.51","ref"
"$dat_kawase┄┅‗20200926000000","","105.6","ref"
"$dat_kawase┄┅‗20200927000000","","105.6","ref"
"$dat_kawase┄┅‗20200928000000","","105.6","ref"
"$dat_kawase┄┅‗20200929000000","","105.44","ref"
"$dat_kawase┄┅‗20200930000000","","105.67","ref"
"$dat_kawase┄┅‗20201001000000","","105.44","ref"
"$dat_kawase┄┅‗20201002000000","","105.52","ref"
"$dat_kawase┄┅‗20201003000000","","105.33","ref"
"$dat_kawase┄┅‗20201004000000","","105.33","ref"
"$dat_kawase┄┅‗20201005000000","","105.33","ref"
"$dat_kawase┄┅‗20201006000000","","105.68","ref"
"$dat_kawase┄┅‗20201007000000","","105.66","ref"
"$dat_kawase┄┅‗20201008000000","","106.04","ref"
"$dat_kawase┄┅‗20201009000000","","105.83","ref"
"$dat_kawase┄┅‗20201010000000","","105.59","ref"
"$dat_kawase┄┅‗20201011000000","","105.59","ref"
"$dat_kawase┄┅‗20201012000000","","105.59","ref"
"$dat_kawase┄┅‗20201013000000","","105.35","ref"
"$dat_kawase┄┅‗20201014000000","","105.44","ref"
"$dat_kawase┄┅‗20201015000000","","105.13","ref"
"$dat_kawase┄┅‗20201016000000","","105.31","ref"
"$dat_kawase┄┅‗20201017000000","","105.4","ref"
"$dat_kawase┄┅‗20201018000000","","105.4","ref"
"$dat_kawase┄┅‗20201019000000","","105.4","ref"
"$dat_kawase┄┅‗20201020000000","","105.54","ref"
"$dat_kawase┄┅‗20201021000000","","105.44","ref"
"$dat_kawase┄┅‗20201022000000","","104.67","ref"
"$dat_kawase┄┅‗20201023000000","","104.75","ref"
"$dat_kawase┄┅‗20201024000000","","104.69","ref"
"$dat_kawase┄┅‗20201025000000","","104.69","ref"
"$dat_kawase┄┅‗20201026000000","","104.69","ref"
"$dat_kawase┄┅‗20201027000000","","104.79","ref"
"$dat_kawase┄┅‗20201028000000","","104.41","ref"
"$dat_kawase┄┅‗20201029000000","","104.31","ref"
"$dat_kawase┄┅‗20201030000000","","104.55","ref"
"$dat_kawase┄┅‗20201031000000","","104.64","ref"
"$dat_kawase┄┅‗20201101000000","","104.64","ref"
"$dat_kawase┄┅‗20201102000000","","104.64","ref"
"$dat_kawase┄┅‗20201103000000","","104.77","ref"
"$dat_kawase┄┅‗20201104000000","","104.61","ref"
"$dat_kawase┄┅‗20201105000000","","104.35","ref"
"$dat_kawase┄┅‗20201106000000","","103.62","ref"
"$dat_kawase┄┅‗20201107000000","","103.33","ref"
"$dat_kawase┄┅‗20201108000000","","103.33","ref"
"$dat_kawase┄┅‗20201109000000","","103.33","ref"
"$dat_kawase┄┅‗20201110000000","","105.14","ref"
"$dat_kawase┄┅‗20201111000000","","105.15","ref"
"$dat_kawase┄┅‗20201112000000","","105.24","ref"
"$dat_kawase┄┅‗20201113000000","","104.91","ref"
"$dat_kawase┄┅‗20201114000000","","104.62","ref"
"$dat_kawase┄┅‗20201115000000","","104.62","ref"
"$dat_kawase┄┅‗20201116000000","","104.62","ref"
"$dat_kawase┄┅‗20201117000000","","104.47","ref"
"$dat_kawase┄┅‗20201118000000","","104.13","ref"
"$dat_kawase┄┅‗20201119000000","","103.85","ref"
"$dat_kawase┄┅‗20201120000000","","103.85","ref"
"$dat_kawase┄┅‗20201121000000","","103.85","ref"
"$dat_kawase┄┅‗20201122000000","","103.85","ref"
"$dat_kawase┄┅‗20201123000000","","103.85","ref"
"$dat_kawase┄┅‗20201124000000","","104.58","ref"
"$dat_kawase┄┅‗20201125000000","","104.46","ref"
"$dat_kawase┄┅‗20201126000000","","104.32","ref"
"$dat_kawase┄┅‗20201127000000","","104.11","ref"
"$dat_kawase┄┅‗20201128000000","","104.1","ref"
"$dat_kawase┄┅‗20201129000000","","104.1","ref"
"$dat_kawase┄┅‗20201130000000","","104.1","ref"
"$dat_kawase┄┅‗20201201000000","","104.27","ref"
"$dat_kawase┄┅‗20201202000000","","104.37","ref"
"$dat_kawase┄┅‗20201203000000","","104.5","ref"
"$dat_kawase┄┅‗20201204000000","","103.79","ref"
"$dat_kawase┄┅‗20201205000000","","104.14","ref"
"$dat_kawase┄┅‗20201206000000","","104.14","ref"
"$dat_kawase┄┅‗20201207000000","","104.14","ref"
"$dat_kawase┄┅‗20201208000000","","104.07","ref"
"$dat_kawase┄┅‗20201209000000","","104.14","ref"
"$dat_kawase┄┅‗20201210000000","","104.25","ref"
"$dat_kawase┄┅‗20201211000000","","104","ref"
"$dat_kawase┄┅‗20201212000000","","104.01","ref"
"$dat_kawase┄┅‗20201213000000","","104.01","ref"
"$dat_kawase┄┅‗20201214000000","","104.01","ref"
"$dat_kawase┄┅‗20201215000000","","104.09","ref"
"$dat_kawase┄┅‗20201216000000","","103.68","ref"
"$dat_kawase┄┅‗20201217000000","","103.39","ref"
"$dat_kawase┄┅‗20201218000000","","103.25","ref"
"$dat_kawase┄┅‗20201219000000","","103.31","ref"
"$dat_kawase┄┅‗20201220000000","","103.31","ref"
"$dat_kawase┄┅‗20201221000000","","103.31","ref"
"$dat_kawase┄┅‗20201222000000","","103.41","ref"
"$dat_kawase┄┅‗20201223000000","","103.59","ref"
"$dat_kawase┄┅‗20201224000000","","103.56","ref"
"$dat_kawase┄┅‗20201225000000","","103.58","ref"
"$dat_kawase┄┅‗20201226000000","","103.37","ref"
"$dat_kawase┄┅‗20201227000000","","103.37","ref"
"$dat_kawase┄┅‗20201228000000","","103.37","ref"
"$dat_kawase┄┅‗20201229000000","","103.73","ref"
"$dat_kawase┄┅‗20201230000000","","103.42","ref"
"$dat_kawase┄┅‗20201231000000","","103.14","ref"
"$dat_kawase┄┅‗20210101000000","","103.2","ref"
"$dat_kawase┄┅‗20210102000000","","103.2","ref"
"$dat_kawase┄┅‗20210103000000","","103.2","ref"
"$dat_kawase┄┅‗20210104000000","","103.2","ref"
"$dat_kawase┄┅‗20210105000000","","103.11","ref"
"$dat_kawase┄┅‗20210106000000","","102.75","ref"
"$dat_kawase┄┅‗20210107000000","","103.1","ref"
"$dat_kawase┄┅‗20210108000000","","103.88","ref"
"$dat_kawase┄┅‗20210109000000","","103.93","ref"
"$dat_kawase┄┅‗20210110000000","","103.93","ref"
"$dat_kawase┄┅‗20210111000000","","103.93","ref"
"$dat_kawase┄┅‗20210112000000","","104.14","ref"
"$dat_kawase┄┅‗20210113000000","","103.6","ref"
"$dat_kawase┄┅‗20210114000000","","103.86","ref"
"$dat_kawase┄┅‗20210115000000","","103.73","ref"
"$dat_kawase┄┅‗20210116000000","","103.81","ref"
"$dat_kawase┄┅‗20210117000000","","103.81","ref"
"$dat_kawase┄┅‗20210118000000","","103.81","ref"
"$dat_kawase┄┅‗20210119000000","","103.68","ref"
"$dat_kawase┄┅‗20210120000000","","103.89","ref"
"$dat_kawase┄┅‗20210121000000","","103.51","ref"
"$dat_kawase┄┅‗20210122000000","","103.58","ref"
"$dat_kawase┄┅‗20210123000000","","103.77","ref"
"$dat_kawase┄┅‗20210124000000","","103.77","ref"
"$dat_kawase┄┅‗20210125000000","","103.77","ref"
"$dat_kawase┄┅‗20210126000000","","103.74","ref"
"$dat_kawase┄┅‗20210127000000","","103.64","ref"
"$dat_kawase┄┅‗20210128000000","","104.28","ref"
"$dat_kawase┄┅‗20210129000000","","104.5","ref"
"$dat_kawase┄┅‗20210130000000","","104.68","ref"
"$dat_kawase┄┅‗20210131000000","","104.68","ref"
"$dat_kawase┄┅‗20210201000000","","104.68","ref"
"$dat_kawase┄┅‗20210202000000","","104.85","ref"
"$dat_kawase┄┅‗20210203000000","","104.94","ref"
"$dat_kawase┄┅‗20210204000000","","105.03","ref"
"$dat_kawase┄┅‗20210205000000","","105.47","ref"
"$dat_kawase┄┅‗20210206000000","","105.36","ref"
"$dat_kawase┄┅‗20210207000000","","105.36","ref"
"$dat_kawase┄┅‗20210208000000","","105.36","ref"
"$dat_kawase┄┅‗20210209000000","","105.15","ref"
"$dat_kawase┄┅‗20210210000000","","104.68","ref"
"$dat_kawase┄┅‗20210211000000","","104.59","ref"
"$dat_kawase┄┅‗20210212000000","","104.8","ref"
"$dat_kawase┄┅‗20210213000000","","104.93","ref"
"$dat_kawase┄┅‗20210214000000","","104.93","ref"
"$dat_kawase┄┅‗20210215000000","","104.93","ref"
"$dat_kawase┄┅‗20210216000000","","105.53","ref"
"$dat_kawase┄┅‗20210217000000","","105.95","ref"
"$dat_kawase┄┅‗20210218000000","","105.73","ref"
"$dat_kawase┄┅‗20210219000000","","105.66","ref"
"$dat_kawase┄┅‗20210220000000","","105.43","ref"
"$dat_kawase┄┅‗20210221000000","","105.43","ref"
"$dat_kawase┄┅‗20210222000000","","105.43","ref"
"$dat_kawase┄┅‗20210223000000","","104.99","ref"
"$dat_kawase┄┅‗20210224000000","","105.34","ref"
"$dat_kawase┄┅‗20210225000000","","106.07","ref"
"$dat_kawase┄┅‗20210226000000","","106.25","ref"
"$dat_kawase┄┅‗20210227000000","","106.58","ref"
"$dat_kawase┄┅‗20210228000000","","106.58","ref"
"$dat_kawase┄┅‗20210301000000","","106.58","ref"
"$dat_kawase┄┅‗20210302000000","","106.86","ref"
"$dat_kawase┄┅‗20210303000000","","106.75","ref"
"$dat_kawase┄┅‗20210304000000","","107.07","ref"
"$dat_kawase┄┅‗20210305000000","","107.85","ref"
"$dat_kawase┄┅‗20210306000000","","108.34","ref"
"$dat_kawase┄┅‗20210307000000","","108.34","ref"
"$dat_kawase┄┅‗20210308000000","","108.34","ref"
"$dat_kawase┄┅‗20210309000000","","109.06","ref"
"$dat_kawase┄┅‗20210310000000","","108.7","ref"
"$dat_kawase┄┅‗20210311000000","","108.49","ref"
"$dat_kawase┄┅‗20210312000000","","108.56","ref"
"$dat_kawase┄┅‗20210313000000","","109","ref"
"$dat_kawase┄┅‗20210314000000","","109","ref"
"$dat_kawase┄┅‗20210315000000","","109","ref"
"$dat_kawase┄┅‗20210316000000","","109.19","ref"
"$dat_kawase┄┅‗20210317000000","","109.12","ref"
"$dat_kawase┄┅‗20210318000000","","108.95","ref"
"$dat_kawase┄┅‗20210319000000","","109.07","ref"
"$dat_kawase┄┅‗20210320000000","","108.87","ref"
"$dat_kawase┄┅‗20210321000000","","108.87","ref"
"$dat_kawase┄┅‗20210322000000","","108.87","ref"
"$dat_kawase┄┅‗20210323000000","","108.81","ref"
"$dat_kawase┄┅‗20210324000000","","108.61","ref"
"$dat_kawase┄┅‗20210325000000","","108.91","ref"
"$dat_kawase┄┅‗20210326000000","","109.2","ref"
"$dat_kawase┄┅‗20210327000000","","109.64","ref"
"$dat_kawase┄┅‗20210328000000","","109.64","ref"
"$dat_kawase┄┅‗20210329000000","","109.64","ref"
"$dat_kawase┄┅‗20210330000000","","109.89","ref"
"$dat_kawase┄┅‗20210331000000","","110.57","ref"
"$dat_kawase┄┅‗20210401000000","","110.78","ref"
"$dat_kawase┄┅‗20210402000000","","110.56","ref"
"$dat_kawase┄┅‗20210403000000","","110.71","ref"
"$dat_kawase┄┅‗20210404000000","","110.71","ref"
"$dat_kawase┄┅‗20210405000000","","110.71","ref"
"$dat_kawase┄┅‗20210406000000","","110.3","ref"
"$dat_kawase┄┅‗20210407000000","","109.85","ref"
"$dat_kawase┄┅‗20210408000000","","109.75","ref"
"$dat_kawase┄┅‗20210409000000","","109.36","ref"
"$dat_kawase┄┅‗20210410000000","","109.65","ref"
"$dat_kawase┄┅‗20210411000000","","109.65","ref"
"$dat_kawase┄┅‗20210412000000","","109.65","ref"
"$dat_kawase┄┅‗20210413000000","","109.56","ref"
"$dat_kawase┄┅‗20210414000000","","108.78","ref"
"$dat_kawase┄┅‗20210415000000","","108.81","ref"
"$dat_kawase┄┅‗20210416000000","","108.71","ref"
"$dat_kawase┄┅‗20210417000000","","108.77","ref"
"$dat_kawase┄┅‗20210418000000","","108.77","ref"
"$dat_kawase┄┅‗20210419000000","","108.77","ref"
"$dat_kawase┄┅‗20210420000000","","108.1","ref"
"$dat_kawase┄┅‗20210421000000","","108.07","ref"
"$dat_kawase┄┅‗20210422000000","","108.1","ref"
"$dat_kawase┄┅‗20210423000000","","107.87","ref"
"$dat_kawase┄┅‗20210424000000","","107.91","ref"
"$dat_kawase┄┅‗20210425000000","","107.91","ref"
"$dat_kawase┄┅‗20210426000000","","107.91","ref"
"$dat_kawase┄┅‗20210427000000","","108.29","ref"
"$dat_kawase┄┅‗20210428000000","","108.88","ref"
"$dat_kawase┄┅‗20210429000000","","108.52","ref"
"$dat_kawase┄┅‗20210430000000","","108.84","ref"
"$dat_kawase┄┅‗20210501000000","","109.26","ref"
"$dat_kawase┄┅‗20210502000000","","109.26","ref"
"$dat_kawase┄┅‗20210503000000","","109.26","ref"
"$dat_kawase┄┅‗20210504000000","","109.14","ref"
"$dat_kawase┄┅‗20210505000000","","109.32","ref"
